Year,Month,Product_ID,Country,Sales
2015,5,1,Argentina,234360.0
2015,12,1,Argentina,58590.0
2014,4,4,Finland,1531312.3709
2013,8,2,Argentina,248382.01919999998
2014,2,2,Denmark,680788.966
2013,2,5,England,495460.44899999996
2014,2,1,Columbia,822.9216
2015,12,1,Columbia,356.16
2014,3,4,Finland,31324250.88
2014,6,1,Argentina,488250.0
2013,3,4,Finland,20262355.0272
2013,2,4,Finland,1704815.4239999999
2015,12,2,Denmark,0.0
2014,3,2,Argentina,35483.145599999996
2014,11,2,Columbia,38.4
2014,8,1,Argentina,156240.0
2014,6,2,Denmark,0.0
2013,11,2,Denmark,249373.222
2014,11,1,Columbia,124.656
2015,2,2,Columbia,153.6
2014,11,5,England,29434.1895
2014,3,2,Columbia,307.2
2013,2,2,Denmark,0.0
2015,12,2,Denmark,0.0
2016,1,2,Denmark,0.0
2013,8,2,Denmark,748119.6660000001
2013,4,2,Columbia,307.2
2014,4,4,Finland,13530769.277999997
2015,5,2,Argentina,29569.288
2013,9,2,Columbia,192.0
2014,9,2,Argentina,272037.4496
2015,2,2,Denmark,164960.484
2014,12,2,Denmark,0.0
2014,7,1,Argentina,117180.0
2016,10,3,Columbia,17.808
2015,7,2,Denmark,0.0
2015,3,2,Belgium,-3838698.941
2013,5,2,Columbia,115.2
2014,5,4,Finland,47382036.208
2015,12,2,Denmark,0.0
2015,4,1,Argentina,42966.0
2013,10,2,Denmark,0.0
2013,6,4,Finland,3631395.456
2014,2,1,Columbia,205.7304
2014,9,2,Argentina,313434.4528
2013,1,1,Columbia,82.29216000000001
2013,7,1,Columbia,1028.652
2013,3,1,Columbia,205.7304
2015,7,2,Denmark,0.0
2013,6,2,Denmark,0.0
2013,6,1,Columbia,61.719120000000004
2015,4,4,Finland,3746440.659
2015,8,2,Columbia,307.2
2015,11,2,Columbia,883.2
2013,2,1,Columbia,246.87648000000002
2015,5,2,Columbia,115.2
2014,10,4,Finland,2788628.9859999996
2016,3,1,Columbia,71.232
2013,2,2,Columbia,76.8
2015,5,3,Argentina,1249920.0
2016,2,3,Columbia,35.616
2013,1,2,Columbia,38.4
2013,4,1,Columbia,0.0
2014,8,5,England,98111.8755
2015,11,2,Denmark,0.0
2013,8,2,Denmark,0.0
2014,2,1,Argentina,31248.0
2013,7,1,Argentina,238266.0
2016,9,3,Columbia,356.16
2013,8,2,Denmark,0.0
2013,2,2,Argentina,5913.857599999999
2014,10,4,Finland,8535595.276
2014,7,2,Denmark,0.0
2015,8,2,Belgium,529475.716
2013,9,2,Argentina,473108.608
2016,3,1,Columbia,89.04
2013,3,1,Columbia,308.5956
2015,2,1,Argentina,1859256.0
2014,6,2,Columbia,76.8
2014,4,2,Denmark,0.0
2015,4,1,Columbia,137.15279999999998
2013,11,2,Argentina,455367.0352
2013,3,1,Columbia,20.573040000000002
2014,10,1,Columbia,0.0
2013,1,2,Denmark,474996.97199999995
2015,6,2,Denmark,0.0
2014,4,4,England,9092.0115
2014,1,2,Columbia,1536.0
2015,6,2,Denmark,0.0
2013,11,4,Finland,3035403.0719999997
2015,9,2,Columbia,0.0
2014,6,2,Argentina,23655.430399999997
2016,1,1,Columbia,534.24
2015,8,2,Denmark,0.0
2015,10,5,England,29230.0155
2013,12,1,Columbia,205.7304
2015,9,2,Columbia,768.0
2016,9,3,Columbia,0.0
2013,6,4,Finland,4216299.6096
2014,9,5,England,613193.625
2015,2,4,Finland,59288151.936
2013,9,4,Finland,0.0
2014,6,2,Columbia,38.4
2014,12,1,Columbia,89.04
2014,1,1,Columbia,144.01128
2015,6,2,Columbia,192.0
2014,9,2,Denmark,1047367.64
2014,12,2,Denmark,0.0
2016,1,2,Columbia,384.0
2013,9,4,England,477382.095
2014,2,1,Columbia,102.8652
2013,12,2,Columbia,76.8
2014,2,2,Denmark,0.0
2015,11,1,Columbia,17.808
2015,2,4,Finland,727472.6159999999
2015,8,2,Columbia,192.0
2013,12,4,Finland,9480436.991999999
2014,2,2,Columbia,384.0
2015,11,2,Denmark,3192409.3632
2013,7,2,Denmark,0.0
2016,1,1,Columbia,178.08
2013,11,2,Denmark,0.0
2015,11,2,Columbia,268.8
2014,11,4,Finland,0.0
2013,11,4,Finland,18822271.104
2015,5,3,Columbia,35.616
2016,1,2,Denmark,58979.326
2015,6,1,Columbia,71.232
2013,5,1,Columbia,123.43824000000001
2013,4,1,Argentina,613242.0
2015,5,1,Argentina,121086.0
2014,10,2,Denmark,28278926.28
2014,2,1,Columbia,61.719120000000004
2016,3,2,Columbia,153.6
2015,6,4,Finland,0.0
2014,9,4,England,90929.06999999999
2014,1,1,Columbia,61.719120000000004
2016,4,3,Argentina,515592.0
2016,11,3,Argentina,312480.0
2016,2,2,Belgium,352044.03299999994
2014,10,2,Columbia,1920.0
2013,10,2,Denmark,598495.7328
2014,1,2,Argentina,141932.58239999998
2014,6,4,England,272787.20999999996
2015,12,2,Columbia,115.2
2014,7,1,Columbia,61.719120000000004
2014,1,4,Finland,57998375.13599999
2013,4,1,Columbia,41.146080000000005
2015,6,2,Columbia,115.2
2014,9,2,Denmark,314210.292
2013,7,2,Denmark,99749.2888
2013,1,1,Argentina,93744.0
2013,7,1,Argentina,31248.0
2013,10,1,Columbia,20.573040000000002
2015,8,4,Finland,11445389.487999998
2016,1,1,Columbia,17.808
2015,12,2,Columbia,153.6
2015,9,2,Columbia,307.2
2014,5,1,Argentina,0.0
2015,4,2,Denmark,0.0
2013,5,1,Columbia,617.1912
2016,2,1,Argentina,78120.0
2015,5,2,Columbia,230.4
2015,4,2,Columbia,307.2
2015,12,3,Argentina,210924.0
2013,12,2,Columbia,192.0
2014,3,1,Columbia,411.4608
2013,1,2,Denmark,997492.888
2014,5,4,Finland,12124.543599999999
2015,3,1,Columbia,35.616
2013,2,1,Argentina,390600.0
2013,11,2,Columbia,768.0
2014,1,2,Denmark,209473.528
2015,6,1,Columbia,160.272
2016,12,3,Columbia,623.28
2014,8,1,Argentina,62496.0
2014,7,2,Columbia,76.8
2014,4,2,Argentina,206985.016
2015,8,2,Denmark,46681481.836799994
2015,4,2,Denmark,-52368.382
2014,1,1,Columbia,308.5956
2015,11,2,Columbia,76.8
2014,3,2,Denmark,11521044.04
2015,10,2,Columbia,38.4
2014,6,1,Columbia,822.9216
2013,9,5,England,49055.49
2014,5,2,Argentina,212898.87360000002
2015,6,4,England,22575.555
2015,4,1,Columbia,35.616
2014,9,1,Columbia,89.04
2014,6,2,Denmark,4189470.56
2016,2,2,Denmark,138204.66799999998
2015,10,2,Denmark,0.0
2013,9,2,Columbia,1344.0
2015,3,1,Columbia,0.0
2014,9,2,Denmark,-24937.376
2015,4,1,Columbia,356.16
2015,9,1,Columbia,356.16
2014,4,2,Denmark,85617241.2368
2013,6,2,Denmark,0.0
2013,1,2,Denmark,0.0
2014,3,1,Columbia,308.5956
2013,6,1,Argentina,128898.0
2013,2,2,Denmark,0.0
2015,8,5,England,121810.3875
2014,12,2,Denmark,109973.656
2014,7,5,England,2023538.9625
2014,2,4,Finland,41580.863999999994
2013,6,2,Argentina,29569.288
2014,5,1,Columbia,41.146080000000005
2015,4,4,Finland,7298853.328
2014,5,2,Denmark,0.0
2014,11,4,Finland,1879302.6537999997
2013,9,5,England,49057.281
2013,4,4,Finland,7262790.912
2016,1,2,Denmark,0.0
2013,11,1,Columbia,41.146080000000005
2015,10,2,Belgium,264737.858
2014,7,2,Denmark,0.0
2014,8,4,Finland,4243526.091999999
2016,2,2,Columbia,230.4
2013,1,4,Finland,0.0
2013,8,4,Finland,0.0
2014,12,2,Columbia,768.0
2014,4,1,Argentina,195300.0
2014,4,1,Argentina,332010.0
2014,8,4,Finland,2315766.9729999998
2014,6,1,Columbia,102.8652
2015,3,2,Denmark,0.0
2015,12,1,Columbia,0.0
2013,1,5,England,14716.646999999999
2014,10,2,Denmark,0.0
2015,9,4,Finland,1624653.5499999998
2013,4,4,Finland,17935212.672
2014,3,4,Finland,693014.3999999999
2013,11,4,Finland,1524631.68
2015,9,1,Argentina,11718.0
2013,12,2,Columbia,115.2
2015,9,2,Denmark,0.0
2015,5,2,Columbia,153.6
2015,9,1,Columbia,534.24
2015,6,2,Columbia,76.8
2014,12,1,Columbia,17.808
2013,4,2,Columbia,76.8
2014,12,1,Columbia,0.0
2014,4,5,England,9811.098
2015,6,1,Columbia,53.424
2015,5,2,Denmark,0.0
2015,5,1,Argentina,4183326.0
2015,10,5,England,34101.5355
2016,1,2,Denmark,0.0
2015,1,2,Denmark,0.0
2015,6,1,Columbia,53.424
2014,12,1,Columbia,267.12
2013,10,5,England,1765997.64
2016,1,3,Argentina,0.0
2014,1,2,Denmark,-759995.1552
2016,8,3,Argentina,312480.0
2015,1,2,Columbia,2304.0
2014,6,5,England,4905.549
2013,1,4,Finland,360367.488
2015,3,1,Columbia,17.808
2015,12,2,Belgium,397106.787
2015,6,2,Denmark,0.0
2013,2,2,Denmark,0.0
2013,2,2,Argentina,29569.288
2014,5,1,Columbia,20.573040000000002
2014,6,2,Denmark,0.0
2015,8,2,Columbia,921.6
2015,4,3,Columbia,89.04
2014,8,1,Argentina,929628.0
2014,2,1,Columbia,411.4608
2014,1,1,Argentina,2343600.0
2014,5,2,Columbia,652.8000000000001
2015,12,2,Denmark,-316828.738
2013,6,4,Finland,1247425.92
2014,4,2,Columbia,153.6
2014,5,4,Finland,1818681.5399999998
2014,5,4,England,136393.60499999998
2013,6,1,Columbia,61.719120000000004
2015,2,4,Finland,60355089.313999996
2014,2,1,Columbia,102.8652
2015,11,1,Columbia,71.232
2014,1,1,Columbia,20.573040000000002
2014,7,2,Denmark,0.0
2013,1,4,Finland,1108823.0399999998
2013,8,2,Columbia,230.4
2014,9,2,Argentina,106449.43680000001
2015,3,4,Finland,81305732.76799999
2016,10,3,Columbia,267.12
2013,9,1,Columbia,102.8652
2015,4,5,England,1125388.2825
2015,12,3,Columbia,356.16
2013,5,4,Finland,26618683.104
2015,6,2,Argentina,59138.576
2015,9,3,Columbia,35.616
2015,1,4,Finland,965107.5745999999
2014,4,2,Columbia,2112.0
2015,8,2,Columbia,38.4
2013,8,1,Columbia,185.15736
2014,11,2,Columbia,38.4
2014,9,1,Columbia,356.16
2014,12,2,Columbia,38.4
2016,1,2,Denmark,0.0
2013,9,2,Columbia,76.8
2014,3,2,Columbia,384.0
2015,10,1,Columbia,17.808
2015,12,3,Columbia,22.858800000000002
2014,11,1,Argentina,54684.0
2015,3,1,Argentina,2788884.0
2014,2,5,England,14716.646999999999
2014,11,3,Columbia,22.858800000000002
2014,8,4,Finland,2667367.508
2014,7,4,Finland,2861339.351
2013,7,4,Finland,50645492.35199999
2014,1,4,Finland,22814034.047999997
2014,7,2,Denmark,1047367.64
2013,8,2,Argentina,455367.0352
2015,4,2,Columbia,384.0
2013,2,1,Argentina,562464.0
2015,10,1,Columbia,17.808
2015,1,2,Columbia,76.8
2013,10,4,Finland,34650.719999999994
2016,7,3,Columbia,534.24
2013,8,1,Columbia,20.573040000000002
2014,10,1,Columbia,71.232
2014,12,1,Columbia,53.424
2013,6,1,Columbia,0.0
2016,8,3,Columbia,142.464
2014,6,2,Denmark,3142102.92
2015,6,2,Denmark,234243.9088
2013,2,2,Columbia,153.6
2015,7,5,England,462877.6815
2013,3,2,Denmark,0.0
2015,12,1,Columbia,267.12
2013,1,4,Finland,47007166.75199999
2016,3,3,Columbia,1068.48
2014,3,2,Belgium,8603980.385
2013,1,1,Columbia,20.573040000000002
2014,1,1,Columbia,308.5956
2014,6,2,Denmark,104736.764
2015,2,2,Columbia,192.0
2013,10,5,England,392443.92
2013,11,2,Columbia,307.2
2013,3,5,England,196223.751
2013,8,1,Columbia,45.717600000000004
2013,6,2,Denmark,-82909.4584
2015,5,2,Columbia,76.8
2013,9,2,Belgium,397106.787
2014,4,2,Denmark,0.0
2013,4,4,England,454645.35
2016,2,2,Denmark,0.0
2013,9,1,Columbia,41.146080000000005
2014,10,1,Columbia,53.424
2014,2,2,Denmark,-47499.6972
2015,4,2,Columbia,76.8
2014,10,5,England,882998.82
2014,1,1,Columbia,20.573040000000002
2014,10,2,Argentina,5913.857599999999
2014,6,2,Columbia,153.6
2015,3,2,Columbia,576.0
2014,9,4,England,45463.6395
2013,1,2,Columbia,230.4
2013,12,1,Columbia,205.7304
2015,10,4,Finland,606211.1379999999
2015,6,2,Columbia,384.0
2013,9,1,Columbia,329.16864000000004
2013,1,1,Columbia,61.719120000000004
2015,6,1,Columbia,0.0
2016,1,2,Denmark,-28621.6
2013,7,1,Columbia,411.4608
2014,10,2,Argentina,242468.1616
2015,4,1,Columbia,35.616
2013,8,4,Finland,4740218.495999999
2013,2,1,Columbia,22.858800000000002
2016,9,3,Columbia,22.858800000000002
2013,12,4,Finland,5987644.416
2015,10,2,Columbia,115.2
2015,10,2,Denmark,4788614.044799999
2015,10,1,Columbia,195.888
2013,4,5,England,9811.098
2014,1,4,Finland,6316133.2416
2014,9,1,Columbia,17.808
2015,8,2,Columbia,230.4
2013,9,2,Denmark,997492.888
2014,6,1,Columbia,20.573040000000002
2014,3,2,Denmark,0.0
2013,4,1,Columbia,1028.652
2016,2,1,Columbia,1424.64
2014,2,2,Columbia,960.0
2014,7,2,Columbia,384.0
2013,6,1,Columbia,514.326
2014,3,1,Columbia,164.58432000000002
2016,1,2,Columbia,345.6
2014,8,5,England,630363.0464999999
2014,9,4,Finland,6086431.051999999
2016,3,3,Columbia,0.0
2016,8,3,Argentina,0.0
2015,11,3,Argentina,11718.0
2014,2,4,England,9092.907000000001
2015,9,2,Columbia,38.4
2013,9,1,Columbia,411.4608
2015,5,2,Columbia,345.6
2013,1,2,Columbia,38.4
2013,5,1,Columbia,61.719120000000004
2015,7,4,Finland,606211.1379999999
2015,3,2,Denmark,4398946.24
2014,9,4,Finland,0.0
2015,5,2,Columbia,153.6
2015,1,2,Columbia,192.0
2014,1,2,Denmark,947618.2436
2014,2,5,England,1238651.1225
2015,6,1,Argentina,4183326.0
2013,2,1,Columbia,82.29216000000001
2014,10,2,Denmark,785525.73
2013,11,2,Denmark,0.0
2013,2,4,England,90929.06999999999
2014,11,4,Finland,8656760.501999998
2014,7,2,Denmark,52368.382
2013,11,4,Finland,1663234.5599999998
2015,7,2,Denmark,13552688.2752
2013,5,4,England,2382359.5439999998
2015,5,2,Columbia,38.4
2016,3,3,Argentina,3437280.0
2015,5,1,Columbia,587.664
2015,4,2,Denmark,47183416.4688
2013,10,1,Columbia,1440.1127999999999
2013,7,2,Denmark,38902222.632
2014,11,1,Columbia,89.04
2013,1,4,Finland,1524631.68
2014,10,2,Columbia,384.0
2013,6,2,Argentina,603213.4752
2014,8,2,Columbia,460.8
2013,8,2,Columbia,192.0
2014,6,4,Finland,24854897.288
2013,10,2,Columbia,153.6
2013,9,2,Columbia,115.2
2013,1,2,Argentina,70966.29119999999
2014,10,2,Columbia,115.2
2013,4,2,Argentina,100535.57920000001
2015,3,1,Columbia,712.32
2013,6,2,Argentina,11827.715199999999
2014,3,1,Argentina,1757700.0
2014,7,2,Denmark,62842058.4
2013,5,2,Columbia,115.2
2014,5,5,England,1606567.2975
2015,9,2,Denmark,0.0
2015,3,2,Denmark,109973.656
2014,12,1,Columbia,249.312
2014,11,2,Columbia,384.0
2015,3,2,Denmark,0.0
2014,11,1,Columbia,35.616
2015,7,1,Columbia,267.12
2015,7,3,Columbia,534.24
2015,1,2,Columbia,153.6
2013,11,1,Columbia,82.29216000000001
2014,10,1,Columbia,89.04
2015,12,2,Denmark,66508.5284
2015,9,2,Columbia,38.4
2013,7,1,Columbia,411.4608
2014,4,2,Denmark,52368.382
2014,6,1,Argentina,39060.0
2015,11,2,Denmark,0.0
2015,4,1,Columbia,0.0
2014,4,1,Columbia,102.8652
2014,2,5,England,7358.3234999999995
2013,1,1,Columbia,41.146080000000005
2014,12,4,Finland,3172960.0136
2013,2,2,Denmark,0.0
2015,7,4,Finland,7383707.486999999
2013,2,4,Finland,548867.4048
2013,7,4,Finland,2910660.48
2014,2,4,Finland,3465071.9999999995
2013,10,1,Argentina,234360.0
2015,12,1,Argentina,7812.0
2013,9,1,Argentina,156240.0
2014,7,2,Denmark,0.0
2013,3,1,Columbia,41.146080000000005
2015,12,2,Columbia,729.6
2014,11,1,Columbia,89.04
2014,1,1,Columbia,720.0563999999999
2015,8,2,Columbia,192.0
2013,10,2,Columbia,384.0
2015,1,2,Columbia,1920.0
2014,9,4,Finland,606211.1379999999
2015,2,2,Denmark,0.0
2013,2,4,Finland,5959923.84
2014,5,2,Denmark,0.0
2014,8,2,Denmark,0.0
2015,8,2,Denmark,439207.4904
2015,10,1,Columbia,106.848
2013,2,4,Finland,1386028.7999999998
2013,5,1,Columbia,61.719120000000004
2016,10,3,Columbia,356.16
2014,8,1,Argentina,703080.0
2013,9,1,Columbia,617.1912
2015,1,2,Denmark,0.0
2015,7,1,Argentina,1394442.0
2014,11,2,Columbia,384.0
2014,1,1,Columbia,82.29216000000001
2015,10,4,Finland,2788609.7356
2015,7,3,Columbia,35.616
2013,1,4,Finland,831617.2799999999
2015,8,1,Columbia,22.858800000000002
2013,3,2,Denmark,0.0
2016,3,2,Denmark,0.0
2013,1,1,Columbia,0.0
2015,4,2,Argentina,236554.304
2013,10,2,Denmark,0.0
2014,12,2,Denmark,0.0
2014,11,2,Denmark,0.0
2015,7,2,Belgium,1058951.432
2013,2,2,Columbia,38.4
2015,7,1,Columbia,534.24
2013,11,5,England,14716.646999999999
2014,10,2,Columbia,115.2
2015,3,2,Argentina,11827.715199999999
2013,6,1,Columbia,205.7304
2015,10,4,Finland,11566602.84
2014,4,2,Denmark,0.0
2016,1,2,Belgium,352044.03299999994
2013,11,1,Argentina,507780.0
2014,9,1,Columbia,267.12
2013,4,4,Finland,13681490.284799999
2014,1,1,Columbia,205.7304
2015,7,2,Columbia,153.6
2013,7,4,Finland,12224774.015999999
2015,10,2,Argentina,35483.145599999996
2015,7,2,Denmark,62743.9272
2013,8,1,Columbia,61.719120000000004
2013,8,4,Finland,0.0
2015,7,2,Denmark,0.0
2013,8,4,Finland,4858030.944
2013,9,1,Columbia,0.0
2014,8,4,Finland,1939894.892
2014,10,4,Finland,1091208.9239999999
2013,1,1,Columbia,123.43824000000001
2014,2,1,Columbia,123.43824000000001
2016,3,2,Argentina,35483.145599999996
2016,8,3,Columbia,35.616
2013,10,2,Argentina,136018.7248
2015,9,2,Argentina,354831.456
2015,3,2,Columbia,115.2
2015,9,5,England,19488.766499999998
2016,1,2,Columbia,1536.0
2015,6,3,Columbia,17.808
2013,5,1,Columbia,68.57639999999999
2013,7,2,Columbia,38.4
2015,10,2,Columbia,38.4
2015,3,2,Denmark,0.0
2015,12,2,Columbia,1766.4
2013,6,1,Columbia,185.15736
2013,6,4,Finland,0.0
2015,9,1,Columbia,53.424
2015,8,1,Columbia,178.08
2015,3,2,Denmark,219947.312
2015,3,3,Columbia,35.616
2015,2,1,Columbia,195.888
2015,11,3,Columbia,267.12
2016,12,3,Argentina,624960.0
2014,6,2,Argentina,230640.4464
2014,11,2,Belgium,397106.787
2015,2,2,Denmark,0.0
2015,12,2,Columbia,76.8
2013,4,2,Columbia,76.8
2014,3,1,Columbia,20.573040000000002
2015,6,2,Columbia,153.6
2015,1,2,Columbia,38.4
2014,5,1,Columbia,102.8652
2015,3,4,England,29348.2215
2014,9,5,England,24527.745
2015,7,2,Columbia,384.0
2015,5,1,Argentina,31248.0
2014,3,4,Finland,24200062.847999997
2016,1,1,Columbia,0.0
2016,2,1,Columbia,267.12
2015,9,1,Columbia,267.12
2016,2,2,Argentina,0.0
2013,1,2,Columbia,0.0
2013,2,1,Columbia,514.326
2016,3,3,Columbia,0.0
2015,7,2,Columbia,115.2
2015,3,4,Finland,-18186.8154
2015,6,4,Finland,1939875.6415999997
2014,8,4,England,1454883.03
2015,7,2,Columbia,230.4
2015,4,5,England,194897.51549999998
2015,6,2,Denmark,-29902.362800000003
2015,8,5,England,24361.182
2014,11,4,Finland,4449641.728999999
2013,8,4,Finland,1415135.4048
2014,4,1,Columbia,102.8652
2014,9,5,England,4979134.026
2015,5,1,Argentina,156240.0
2015,7,2,Columbia,115.2
2014,3,1,Columbia,226.30344
2013,1,2,Columbia,153.6
2014,5,4,Finland,2679464.7802
2015,2,1,Columbia,142.464
2014,2,2,Columbia,38.4
2014,9,1,Columbia,53.424
2015,3,1,Columbia,89.04
2016,5,3,Columbia,17.808
2014,5,2,Columbia,38.4
2015,7,2,Denmark,0.0
2014,5,2,Denmark,16757882.24
2015,6,2,Denmark,1505854.2528
2015,4,1,Columbia,53.424
2015,7,2,Columbia,192.0
2015,11,2,Denmark,-9842.6024
2015,8,2,Argentina,35483.145599999996
2015,3,1,Argentina,42966.0
2015,6,1,Columbia,17.808
2013,11,4,England,1145706.2820000001
2015,8,1,Columbia,142.464
2014,1,2,Belgium,1058951.432
2014,4,2,Belgium,132368.929
2014,11,2,Denmark,52368.382
2014,6,1,Columbia,411.4608
2014,8,4,Finland,7880889.171999999
2015,7,4,Finland,1111810.8624999998
2016,2,2,Argentina,11827.715199999999
2013,3,2,Denmark,0.0
2015,1,1,Columbia,71.232
2014,12,1,Columbia,35.616
2014,4,4,Finland,2424844.5519999997
2015,4,2,Columbia,921.6
2013,5,1,Columbia,267.44952
2013,11,4,Finland,9244812.095999999
2014,9,2,Denmark,1047367.64
2015,2,4,Finland,37318681.062
2015,7,2,Columbia,115.2
2013,6,4,Finland,0.0
2013,2,4,Finland,10007127.935999999
2014,6,2,Columbia,153.6
2015,3,4,Finland,8899235.331999999
2013,8,1,Argentina,15624.0
2015,2,2,Denmark,176743.3296
2015,2,2,Denmark,0.0
2015,1,1,Columbia,89.04
2013,1,4,Finland,2633454.7199999997
2013,7,5,England,19622.196
2015,9,1,Columbia,35.616
2013,12,1,Columbia,102.8652
2013,8,2,Denmark,0.0
2014,11,1,Columbia,0.0
2013,12,2,Argentina,47310.860799999995
2015,5,2,Denmark,117121.9544
2015,4,2,Argentina,5913.857599999999
2015,5,2,Columbia,1728.0
2015,2,2,Columbia,307.2
2015,7,1,Columbia,178.08
2014,4,1,Columbia,61.719120000000004
2013,1,2,Columbia,960.0
2013,9,2,Denmark,49874.6444
2015,4,1,Columbia,53.424
2016,3,2,Denmark,3316912.032
2015,5,1,Columbia,534.24
2014,2,5,England,49055.49
2013,9,2,Belgium,1323689.2899999998
2015,1,1,Columbia,356.16
2016,1,3,Columbia,106.848
2014,2,1,Argentina,0.0
2013,7,1,Columbia,822.9216
2014,5,2,Denmark,1047367.64
2015,5,2,Columbia,76.8
2014,8,2,Denmark,0.0
2015,11,2,Columbia,192.0
2015,2,2,Argentina,159674.1552
2013,3,2,Argentina,212898.87360000002
2015,10,2,Denmark,0.0
2013,6,1,Columbia,68.57639999999999
2014,10,2,Denmark,0.0
2015,4,2,Denmark,0.0
2015,1,2,Columbia,0.0
2015,10,1,Argentina,1367100.0
2013,3,5,England,4905.549
2015,9,4,Finland,3516053.476
2013,11,2,Argentina,35483.145599999996
2013,8,1,Argentina,238266.0
2015,7,2,Belgium,264737.858
2014,7,2,Denmark,0.0
2014,5,2,Denmark,0.0
2013,1,1,Argentina,1406160.0
2015,9,1,Columbia,178.08
2015,1,2,Columbia,76.8
2015,9,2,Argentina,5913.857599999999
2014,5,2,Argentina,5913.857599999999
2014,4,2,Columbia,115.2
2014,7,4,Finland,5710558.971
2015,11,2,Columbia,960.0
2014,4,4,England,2273.6745
2015,7,2,Denmark,0.0
2015,1,2,Denmark,0.0
2016,3,2,Denmark,0.0
2015,10,2,Belgium,2250271.793
2014,3,5,England,98112.771
2015,2,2,Denmark,0.0
2014,4,2,Denmark,314210.292
2014,10,2,Denmark,209473.528
2014,5,1,Columbia,205.7304
2013,4,4,England,54557.441999999995
2014,4,5,England,1373553.72
2013,9,5,England,382632.822
2013,9,1,Columbia,61.719120000000004
2015,11,1,Columbia,178.08
2016,3,1,Columbia,17.808
2014,12,1,Columbia,267.12
2013,12,4,Finland,2662561.3247999996
2013,12,1,Columbia,0.0
2016,11,3,Columbia,534.24
2014,2,2,Argentina,47310.860799999995
2013,8,2,Columbia,192.0
2015,2,1,Columbia,106.848
2016,1,2,Columbia,38.4
2014,1,5,England,19622.196
2014,10,2,Belgium,1456058.2189999998
2014,9,2,Denmark,0.0
2015,4,1,Columbia,17.808
2013,9,1,Columbia,308.5956
2014,5,5,England,147166.47
2014,9,1,Columbia,17.808
2015,11,3,Columbia,0.0
2014,11,2,Columbia,76.8
2013,5,2,Columbia,0.0
2014,5,1,Columbia,205.7304
2014,6,2,Columbia,76.8
2016,1,3,Columbia,35.616
2013,3,1,Columbia,720.0563999999999
2016,5,3,Columbia,53.424
2013,8,2,Denmark,149623.9332
2015,11,1,Columbia,35.616
2014,4,1,Columbia,45.717600000000004
2014,5,2,Argentina,212898.87360000002
2015,10,4,Finland,1939894.892
2015,4,2,Denmark,0.0
2015,2,1,Columbia,17.808
2014,4,2,Denmark,52368.382
2016,2,2,Argentina,662352.0512
2013,9,2,Denmark,10972421.768000001
2014,1,2,Denmark,0.0
